,Type,Name,NPV
0,Operating Expenses,Credit card fees,0.0
1,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
2,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
3,Operating Expenses,Battery Storage,0.0
4,Operating Expenses,Solar Plant,0.0
5,Operating Expenses,Licensing and Permitting,0.0
6,Operating Expenses,Rent of land,0.0
7,Operating Expenses,Administrative expenses,0.0
8,Operating Expenses,Labor,0.0
9,Operating Expenses,Total annual maintenance,0.0
10,Operating Expenses,Installation cost,0.0
11,Operating Expenses,Sales tax,0.0
12,Financing cash outflow,Income taxes payable,0.0
13,Operating Expenses,Road tax,0.0
14,Financing cash outflow,Capital gains taxes payable,0.0
15,Operating Expenses,Non-depreciable assets,0.00011746010421806888
16,Operating Expenses,Desalination,0.000351639188648456
17,Operating Expenses,Hydrogen Storage,0.0004093304825148072
18,Operating Expenses,Desalination Fixed O&M Cost,0.0015525189811946027
19,Operating Expenses,Compression,0.008354981908656895
20,Operating Expenses,Property insurance,0.011929627272394109
21,Operating Expenses,Cash on hand reserve,0.013574664809608849
22,Operating Expenses,Water,0.016728232189973623
23,Operating Expenses,Var O&M,0.07099670994366729
24,Operating Expenses,Electrolyzer Fixed O&M Cost,0.08226443725446789
25,Operating Expenses,Electrolysis system,0.18857209935189084
26,Operating Expenses,Wind Plant Fixed O&M Cost,0.26965608991934553
27,Financing cash outflow,Repayment of debt,0.35913384636040113
28,Operating Expenses,Wind Plant,0.3631851386267861
29,Financing cash outflow,Interest expense,0.5096662140328567
30,Financing cash outflow,Dividends paid,0.7339368766663714
31,Operating Expenses,Grid Electricity Cost,1.999332438288151
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,Annual operating incentives,0.0
35,Operating Revenue,Sale of non-depreciable assets,0.00011746010421806888
36,Financing cash inflow,One time capital incentive,0.0002046652412574036
37,Operating Revenue,Cash on hand recovery,0.013574664809608849
38,Financing cash inflow,Inflow of debt,0.35913384636040113
39,Operating Revenue,Hydrogen sales,1.211836694624798
40,Financing cash inflow,Inflow of equity,1.3999420292877964
41,Financing cash inflow,Monetized tax losses,1.6449529449530678
