,Type,Name,NPV
0,Operating Expenses,Credit card fees,0.0
1,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
2,Operating Expenses,Solar Plant Fixed O&M Cost,0.0
3,Operating Expenses,Battery Storage,0.0
4,Operating Expenses,Solar Plant,0.0
5,Operating Expenses,Licensing and Permitting,0.0
6,Operating Expenses,Rent of land,0.0
7,Operating Expenses,Administrative expenses,0.0
8,Operating Expenses,Labor,0.0
9,Operating Expenses,Total annual maintenance,0.0
10,Operating Expenses,Installation cost,0.0
11,Operating Expenses,Sales tax,0.0
12,Financing cash outflow,Income taxes payable,0.0
13,Operating Expenses,Road tax,0.0
14,Financing cash outflow,Capital gains taxes payable,0.0
15,Operating Expenses,Non-depreciable assets,0.00011746010421806888
16,Operating Expenses,Desalination,0.000351639188648456
17,Operating Expenses,Hydrogen Storage,0.0004093304825148072
18,Operating Expenses,Desalination Fixed O&M Cost,0.0015525189811946027
19,Operating Expenses,Compression,0.008354981908656895
20,Operating Expenses,Water,0.01614775725593668
21,Operating Expenses,Cash on hand reserve,0.016683752586035397
22,Operating Expenses,Property insurance,0.019920966123187285
23,Operating Expenses,Var O&M,0.07099670994366729
24,Operating Expenses,Electrolyzer Fixed O&M Cost,0.08226443725446789
25,Operating Expenses,Wind Plant Fixed O&M Cost,0.3372661973976689
26,Operating Expenses,Wind Plant,0.3702940637436656
27,Financing cash outflow,Repayment of debt,0.5367700663343989
28,Operating Expenses,Electrolysis system,0.5588492501620617
29,Financing cash outflow,Interest expense,0.7701359976867619
30,Financing cash outflow,Dividends paid,0.9092261547113317
31,Operating Expenses,Grid Electricity Cost,2.242252453026069
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,Annual operating incentives,0.0
35,Operating Revenue,Sale of non-depreciable assets,0.00011746010421806888
36,Financing cash inflow,One time capital incentive,0.0002046652412574036
37,Operating Revenue,Cash on hand recovery,0.016683752586035397
38,Financing cash inflow,Inflow of debt,0.5367700663343989
39,Financing cash inflow,Inflow of equity,1.4860739771003484
40,Financing cash inflow,Monetized tax losses,1.6240756511398189
41,Operating Revenue,Hydrogen sales,2.2776681643844072
