,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
0,294895.24641755584,0.0,294895.24641755584,294895.24641755584,6304.48062368548
1,587916.041529403,0.0,587916.041529403,587916.041529403,11968.935518241165
2,222250.38766620026,0.0,222250.38766620026,222250.38766620026,4832.918613883798
3,560693.0124597999,0.0,560693.0124597999,560693.0124597999,11457.96350842317
4,504340.3199751729,0.0,504340.3199751729,504340.3199751729,10391.139620329835
5,400775.6707689649,0.0,400775.6707689649,400775.6707689649,8396.169989945654
6,329594.70432303706,0.0,329594.70432303706,329594.70432303706,6996.361467013002
7,356503.7618771852,0.0,356503.7618771852,356503.7618771852,7528.501685465321
8,301095.78045591136,0.0,301095.78045591136,301095.78045591136,6428.602898657843
9,117651.1002441323,0.0,117651.1002441323,117651.1002441323,2642.6886526841613
10,76309.75478741065,0.0,76309.75478741065,76309.75478741065,-0.0
11,29813.507653958866,0.0,29813.507653958866,29813.507653958866,-0.0
12,13343.334998101163,0.0,13343.334998101163,13343.334998101163,-0.0
13,0.0,0.0,0.0,0.0,-0.0
14,0.0,0.0,0.0,0.0,-0.0
15,10590.848361501798,0.0,10590.848361501798,10590.848361501798,-0.0
16,38970.3440715296,0.0,38970.3440715296,38970.3440715296,-0.0
17,88539.13245275237,0.0,88539.13245275237,88539.13245275237,-0.0
18,91699.42419975667,0.0,91699.42419975667,91699.42419975667,-0.0
19,316713.8932181193,0.0,316713.8932181193,316713.8932181193,5616.912972022565
20,160617.44520979776,0.0,160617.44520979776,160617.44520979776,3554.9582946069204
21,259992.5136823373,0.0,259992.5136823373,259992.5136823373,5601.605425620308
22,67477.02303954562,0.0,67477.02303954562,67477.02303954562,-0.0
23,289263.2105431873,0.0,289263.2105431873,289263.2105431873,5159.623834525003
24,474617.23211042176,0.0,474617.23211042176,474617.23211042176,9823.29674749568
25,623040.0605744924,0.0,623040.0605744924,623040.0605744924,12624.150037098572
26,602250.1260284142,0.0,602250.1260284142,602250.1260284142,12236.87263646514
27,731057.0029311132,0.0,731057.0029311132,731057.0029311132,14611.996906671402
28,470911.5392874936,0.0,470911.5392874936,470911.5392874936,9752.243441899249
29,793860.7655998201,0.0,793860.7655998201,793860.7655998201,15750.094711553958
30,710061.7108402756,0.0,710061.7108402756,710061.7108402756,14228.705566472929
31,835533.0460068627,0.0,835533.0460068627,835533.0460068627,16498.515858770024
32,835533.0462226465,0.0,835533.0462226465,835533.0462226465,16498.515862631924
33,662131.9516388982,0.0,662131.9516388982,662131.9516388982,13348.18159681694
34,94575.98239123575,0.0,94575.98239123575,94575.98239123575,-0.0
35,212469.10935656916,0.0,212469.10935656916,212469.10935656916,3860.0887203969987
36,240180.40691360194,0.0,240180.40691360194,240180.40691360194,5199.278117966576
37,210161.13803164932,0.0,210161.13803164932,210161.13803164932,4584.621194314576
38,244696.42342110135,0.0,244696.42342110135,244696.42342110135,5291.209678453883
39,226495.7140915332,0.0,226495.7140915332,226495.7140915332,4919.863142947737
40,333359.9365493657,0.0,333359.9365493657,333359.9365493657,7071.046377982871
41,480559.15565907664,0.0,480559.15565907664,480559.15565907664,9937.107148241586
42,688002.7082517922,0.0,688002.7082517922,688002.7082517922,13824.421811162283
43,443518.69030695595,0.0,443518.69030695595,443518.69030695595,9225.189917686735
44,714991.1957413489,0.0,714991.1957413489,714991.1957413489,14318.828683178825
45,621804.3994001639,0.0,621804.3994001639,621804.3994001639,12601.175661820987
46,717313.6759677216,0.0,717313.6759677216,717313.6759677216,14361.261549013561
47,234176.13232312098,0.0,234176.13232312098,234176.13232312098,5076.839604190674
48,823578.1794634613,0.0,823578.1794634613,823578.1794634613,16284.345926705404
49,815507.345753657,0.0,815507.345753657,815507.345753657,16139.515731157828
50,720041.0428085782,0.0,720041.0428085782,720041.0428085782,14411.069237251075
51,835533.0462145711,0.0,835533.0462145711,835533.0462145711,16498.5158624874
52,835533.0462153144,0.0,835533.0462153144,835533.0462153144,16498.5158625007
53,835533.0462714948,0.0,835533.0462714948,835533.0462714948,16498.515863506163
54,835533.0460299781,0.0,835533.0460299781,835533.0460299781,16498.515859183728
55,810808.4091036546,0.0,810808.4091036546,810808.4091036546,16055.103283675646
56,835533.0459843839,0.0,835533.0459843839,835533.0459843839,16498.515858367722
57,661286.9883180663,0.0,661286.9883180663,661286.9883180663,13332.588397196543
58,454811.8138196444,0.0,454811.8138196444,454811.8138196444,9442.867677872138
