,Type,Name,NPV
0,Financing cash outflow,Capital gains taxes payable,0.0
1,Operating Expenses,Licensing and Permitting,0.0
2,Operating Expenses,Rent of land,0.0
3,Operating Expenses,Administrative expenses,0.0
4,Operating Expenses,Labor,0.0
5,Operating Expenses,Total annual maintenance,0.0
6,Operating Expenses,Sales tax,0.0
7,Operating Expenses,Credit card fees,0.0
8,Operating Expenses,Road tax,0.0
9,Operating Expenses,Property insurance,0.0
10,Operating Expenses,Non-depreciable assets,0.031467517401392094
11,Operating Expenses,H2 Pre-heating,0.2862395218445417
12,Operating Expenses,Raw Water Withdrawal,0.4764879062999998
13,Operating Expenses,Oxygen Supply,0.5044372806978887
14,Operating Expenses,Cooling Tower,0.6212176634224034
15,Operating Expenses,Electrical & Instrumentation,1.2232552596331085
16,Operating Expenses,Other Miscellaneous Costs,1.223255747248655
17,Operating Expenses,Piping,1.8348828878967467
18,Operating Expenses,Lime,2.089314915012541
19,Operating Expenses,Natural Gas,2.7167092623580062
20,Operating Expenses,"Buildings, Storage, Water Service",2.7599325409505426
21,Operating Expenses,Cash on hand reserve,3.6246156769697473
22,Operating Expenses,Shaft Furnace,4.152613003033511
23,Operating Expenses,Maintenance Labor Cost,5.178730213078435
24,Operating Expenses,Slag Disposal,6.5600378999999975
25,Operating Expenses,EAF & Casting,7.3969865397625005
26,Operating Expenses,Installation cost,7.411116344365262
27,Operating Expenses,Maintenance Materials,7.719999999999997
28,Operating Expenses,Carbon,11.722256166785748
29,Operating Expenses,Property tax and insurance,12.001692266693937
30,Financing cash outflow,Repayment of debt,15.91372182463615
31,Operating Expenses,Administrative & Support Labor Cost,20.250399754628745
32,Financing cash outflow,Income taxes payable,21.00789889163415
33,Financing cash outflow,Interest expense,24.64239824544908
34,Operating Expenses,Electricity,44.91234505917599
35,Financing cash outflow,Dividends paid,59.32779962521539
36,Operating Expenses,Annual Operating Labor Cost,75.82286880543653
37,Operating Expenses,Iron Ore,360.9224501489906
38,Operating Expenses,Hydrogen,604.4523157121235
39,Operating Revenue,Take or pay revenue,0.0
40,Operating Revenue,Incidental revenue,0.0
41,Operating Revenue,Oxygen sales,0.0
42,Financing cash inflow,One time capital incentive,0.0
43,Financing cash inflow,Annual operating incentives,0.0
44,Operating Revenue,Sale of non-depreciable assets,0.031467517401392094
45,Operating Revenue,Cash on hand recovery,3.6246156769697473
46,Financing cash inflow,Monetized tax losses,5.916887701467573
47,Financing cash inflow,Inflow of debt,15.91372182463615
48,Financing cash inflow,Inflow of equity,25.937293122093244
49,Operating Revenue,Steel sales,1255.3634608381772
