,Type,Name,NPV
0,Operating Expenses,Road tax,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Battery Storage Fixed O&M Cost,0.0
3,Operating Expenses,Battery Storage,0.0
4,Operating Expenses,Licensing and Permitting,0.0
5,Operating Expenses,Rent of land,0.0
6,Operating Expenses,Administrative expenses,0.0
7,Operating Expenses,Labor,0.0
8,Operating Expenses,Total annual maintenance,0.0
9,Operating Expenses,Installation cost,0.0
10,Operating Expenses,Sales tax,0.0
11,Operating Expenses,Credit card fees,0.0
12,Financing cash outflow,Capital gains taxes payable,0.0
13,Operating Expenses,Non-depreciable assets,0.00010890542332743097
14,Operating Expenses,Desalination,0.0005434247992713243
15,Operating Expenses,Desalination Fixed O&M Cost,0.002399269885029927
16,Operating Expenses,Cash on hand reserve,0.00763497626905884
17,Operating Expenses,Compression,0.012911826989700215
18,Operating Expenses,Water,0.021398416886543543
19,Operating Expenses,Property insurance,0.026752571181843394
20,Operating Expenses,Hydrogen Storage,0.04049556136144783
21,Operating Expenses,Var O&M,0.06829741092635092
22,Financing cash outflow,Income taxes payable,0.08892261172596366
23,Operating Expenses,Electrolyzer Fixed O&M Cost,0.1271318349755098
24,Operating Expenses,Solar Plant Fixed O&M Cost,0.12986971731796143
25,Operating Expenses,Electrolysis system,0.18898753793905565
26,Operating Expenses,Solar Plant,0.19790789046736892
27,Operating Expenses,Wind Plant,0.3550752422167559
28,Financing cash outflow,Repayment of debt,0.4158100328019074
29,Operating Expenses,Wind Plant Fixed O&M Cost,0.41633955074542217
30,Financing cash outflow,Interest expense,0.669746592764533
31,Financing cash outflow,Dividends paid,0.8291809997235243
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,One time capital incentive,0.0
35,Financing cash inflow,Annual operating incentives,0.0
36,Operating Revenue,Sale of non-depreciable assets,0.00010890542332743097
37,Operating Revenue,Cash on hand recovery,0.007634976269058839
38,Financing cash inflow,Inflow of debt,0.4158100328019074
39,Financing cash inflow,Monetized tax losses,0.47803102093777844
40,Financing cash inflow,Inflow of equity,0.7443075874142984
41,Operating Revenue,Hydrogen sales,1.953621851554206
