,Type,Name,NPV
0,Financing cash outflow,Capital gains taxes payable,0.0
1,Operating Expenses,Grid Electricity Cost,0.0
2,Operating Expenses,Licensing and Permitting,0.0
3,Operating Expenses,Rent of land,0.0
4,Operating Expenses,Administrative expenses,0.0
5,Operating Expenses,Labor,0.0
6,Operating Expenses,Total annual maintenance,0.0
7,Operating Expenses,Installation cost,0.0
8,Operating Expenses,Sales tax,0.0
9,Operating Expenses,Credit card fees,0.0
10,Operating Expenses,Road tax,0.0
11,Operating Expenses,Non-depreciable assets,9.146840070953988e-05
12,Operating Expenses,Desalination,0.0006726133178793353
13,Operating Expenses,Desalination Fixed O&M Cost,0.0029696489376669273
14,Operating Expenses,Battery Storage Fixed O&M Cost,0.007354059417047005
15,Operating Expenses,Cash on hand reserve,0.00763175509921181
16,Operating Expenses,Battery Storage,0.009805412556062675
17,Operating Expenses,Compression,0.015981358971970807
18,Operating Expenses,Water,0.02226912928759895
19,Operating Expenses,Property insurance,0.03940789812091282
20,Operating Expenses,Hydrogen Storage,0.05884941847577832
21,Operating Expenses,Var O&M,0.06749726234950201
22,Operating Expenses,Solar Plant Fixed O&M Cost,0.1041573545979708
23,Operating Expenses,Solar Plant,0.13957812689913723
24,Operating Expenses,Electrolyzer Fixed O&M Cost,0.1573549191086356
25,Operating Expenses,Electrolysis system,0.20561175859564138
26,Financing cash outflow,Income taxes payable,0.3827819609954686
27,Operating Expenses,Wind Plant Fixed O&M Cost,0.4750006866359711
28,Financing cash outflow,Repayment of debt,0.6169227981796122
29,Operating Expenses,Wind Plant,0.7435941929362185
30,Financing cash outflow,Interest expense,0.99552831942244
31,Financing cash outflow,Dividends paid,1.5710073946435679
32,Operating Revenue,Take or pay revenue,0.0
33,Operating Revenue,Incidental revenue,0.0
34,Financing cash inflow,Annual operating incentives,0.0
35,Operating Revenue,Sale of non-depreciable assets,9.146840070953988e-05
36,Financing cash inflow,One time capital incentive,0.004902706278031337
37,Operating Revenue,Cash on hand recovery,0.007631755099211809
38,Financing cash inflow,Monetized tax losses,0.20088977782694734
39,Financing cash inflow,Inflow of debt,0.6169227981796122
40,Financing cash inflow,Inflow of equity,1.0743221190580527
41,Operating Revenue,Hydrogen sales,3.716511595173726
