Energy to Electrolyzer (kW),Hydrogen Production Rate (kg/hr),Electrolyzer Total Efficiency (%),Water Usage (kg/hr),Site Name
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,402.7991394921257,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,2012.8258725597714,0.0,0.0,UT
0.0,3240.532007729821,0.0,0.0,UT
0.0,5721.646213276461,0.0,0.0,UT
0.0,8826.623278220313,0.0,0.0,UT
319.67628205011766,15713.532495583182,0.9950997157677144,3196.762820501177,UT
467.6980693848645,23403.418221834403,0.9955787921813064,4676.980693848645,UT
434.8880772362997,21677.01001499375,0.9955129355990824,4348.880772362996,UT
374.2534508522735,18519.66271334318,0.995342664780246,3742.534508522735,UT
419.56806710460364,20875.247994313224,0.9954767741289136,4195.680671046036,UT
293.93346531776865,14401.451937319649,0.9949356423974092,2939.334653177687,UT
289.89669588691964,14196.364432600392,0.994905892119357,2898.966958869197,UT
0.0,7436.8135110886,0.0,0.0,UT
252.729172082309,12316.45589389012,0.9945619122410486,2527.2917208230897,UT
196.29130469857964,9490.755266966851,0.9936228137562976,1962.9130469857964,UT
0.0,1934.435564658643,0.0,0.0,UT
0.0,19.819211381607246,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,970.2244801115303,0.0,0.0,UT
0.0,4229.2119561380605,0.0,0.0,UT
0.0,3804.498591844569,0.0,0.0,UT
238.29359665207062,11590.381434697085,0.9943832705427272,2382.9359665207066,UT
231.4054506622207,11244.726381456408,0.9942860916562748,2314.0545066222066,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,6054.853172456917,0.0,0.0,UT
322.37758069658315,15851.639028902524,0.9951147000691388,3223.775806965832,UT
763.131296142064,39566.485143918166,0.9958416664242592,7631.312961420641,UT
496.741727072144,24942.42001053585,0.9956265531551756,4967.41727072144,UT
1399.8748093860834,79322.50538696727,0.9959529305945052,13998.74809386084,UT
1399.8748093860834,79322.50538696727,0.9959529305945052,13998.74809386084,UT
1399.8748093860834,79322.50538696727,0.9959529305945052,13998.74809386084,UT
1399.8748093860834,79322.50538696727,0.9959529305945052,13998.74809386084,UT
1399.8748093860834,79322.50538696727,0.9959529305945052,13998.74809386084,UT
1399.8748093860834,79322.50538696727,0.9959529305945052,13998.74809386084,UT
927.8871355434856,49124.81923795624,0.995892885503463,9278.871355434856,UT
527.2658289895681,26570.987450531757,0.99566849833354,5272.658289895681,UT
782.2396575116425,40653.45216264308,0.9958493039456529,7822.396575116424,UT
1399.8748093860834,79322.50538696727,0.9959529305945052,13998.74809386084,UT
1399.8748093860834,79322.50538696727,0.9959529305945052,13998.74809386084,UT
1399.8748093860834,79322.50538696727,0.9959529305945052,13998.74809386084,UT
1399.8748093860834,79322.50538696727,0.9959529305945052,13998.74809386084,UT
1399.8748093860834,79322.50538696727,0.9959529305945052,13998.74809386084,UT
1266.4743264003191,70293.43353904711,0.9959424943287996,12664.743264003191,UT
1260.7973866156246,69918.82901527357,0.9959419753968616,12607.973866156246,UT
1399.8748093860834,79322.50538696727,0.9959529305945052,13998.74809386084,UT
1399.8748093860834,79322.50538696727,0.9959529305945052,13998.74809386084,UT
1399.8748093860834,79322.50538696727,0.9959529305945052,13998.74809386084,UT
1399.8748093860834,79322.50538696727,0.9959529305945052,13998.74809386084,UT
1399.8748093860834,79322.50538696727,0.9959529305945052,13998.74809386084,UT
1055.9816345940765,56870.63802629701,0.9959172900506538,10559.816345940764,UT
980.3437119833234,52261.50750730002,0.9959040386356584,9803.437119833234,UT
1399.8748093860834,79322.50538696727,0.9959529305945052,13998.74809386084,UT
944.9017553137204,50137.02555614852,0.9958967071533772,9449.017553137204,UT
1399.8748093860834,79322.50538696727,0.9959529305945052,13998.74809386084,UT
1399.8748093860834,79322.50538696727,0.9959529305945052,13998.74809386084,UT
1399.8748093860834,79322.50538696727,0.9959529305945052,13998.74809386084,UT
1399.8748093860834,79322.50538696727,0.9959529305945052,13998.74809386084,UT
1399.8748093860834,79322.50538696727,0.9959529305945052,13998.74809386084,UT
1010.5978597663033,54092.56860290965,0.9959096966622388,10105.978597663032,UT
982.1850701799796,52372.484383742696,0.9959043980033412,9821.850701799796,UT
706.0385624977481,36350.653212742414,0.9958150391268478,7060.385624977481,UT
613.2286008649596,31220.639575258614,0.9957548605714488,6132.286008649598,UT
655.799908498187,33559.126427921045,0.9957856341823664,6557.999084981871,UT
356.10903609818575,17583.040089799902,0.9952741233618622,3561.0903609818574,UT
0.0,3350.415399642422,0.0,0.0,UT
1021.3142279308638,54745.116278616886,0.9959115812741064,10213.14227930864,UT
1345.7361416782032,75604.18648273013,0.9959490678247758,13457.361416782029,UT
1399.8748093860834,79322.50538696727,0.9959529305945052,13998.74809386084,UT
1181.4138217849145,64756.74509184044,0.995933917244778,11814.138217849142,UT
1399.8748093860834,79322.50538696727,0.9959529305945052,13998.74809386084,UT
1399.8748093860834,79322.50538696727,0.9959529305945052,13998.74809386084,UT
1296.5909503615635,72293.40252532643,0.9959451342981788,12965.909503615638,UT
832.8065560882437,43556.574892792,0.9958670413869752,8328.065560882438,UT
682.36559646197,35030.88680692253,0.995801990788597,6823.655964619698,UT
427.43453755563866,21286.590951412105,0.995495826775486,4274.345375556385,UT
0.0,4877.066384299007,0.0,0.0,UT
0.0,2999.3323593007567,0.0,0.0,UT
0.0,5533.475140380189,0.0,0.0,UT
692.1325332145638,35574.440573488886,0.9958075365050024,6921.325332145639,UT
744.6115439782586,38518.15313068589,0.9958336964226828,7446.115439782587,UT
296.5951633537455,14536.777048133923,0.9949546003929508,2965.9516335374547,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,9079.833658706702,0.0,0.0,UT
442.4052973270038,22071.426538579857,0.9955293238393796,4424.052973270038,UT
436.2699122820509,21749.462742403583,0.9955160116678006,4362.699122820509,UT
526.1061650984309,26508.90445979264,0.9956670367711676,5261.061650984309,UT
678.3043734538071,34805.2609693444,0.9957996140375426,6783.043734538072,UT
735.1713395398264,37985.707474787385,0.9958294002600966,7351.713395398264,UT
641.4021680389733,32765.514480966616,0.9957759088700684,6414.021680389731,UT
607.9388057199103,30931.755237577192,0.9957505792162172,6079.388057199101,UT
469.5958135073504,23503.66713331737,0.9955821854245692,4695.958135073504,UT
457.4045017424702,22860.40906277169,0.9955596462962072,4574.045017424703,UT
390.452441806866,19359.02274422868,0.9953959790134972,3904.524418068661,UT
0.0,6141.965331446229,0.0,0.0,UT
0.0,915.983859392124,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,2031.7639385274915,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,2098.476486370969,0.0,0.0,UT
0.0,1242.3731605014605,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,3517.7420530273753,0.0,0.0,UT
375.65482096883767,18592.157285248526,0.9953475503674402,3756.5482096883775,UT
598.4698358436888,30415.559447098214,0.9957426302865656,5984.698358436888,UT
989.6217662464987,52821.298937044514,0.995905829036526,9896.217662464987,UT
1027.5567370391886,55126.20847617284,0.9959126520341752,10275.567370391893,UT
502.3659099519759,25241.62709371333,0.9956348589773754,5023.659099519759,UT
468.98395175325476,23471.340625606095,0.995581095881866,4689.839517532549,UT
428.61672198310515,21348.470709863534,0.995498599909378,4286.1672198310525,UT
251.1806225399712,12238.458709453047,0.994544203485948,2511.806225399713,UT
0.0,0.0,0.0,0.0,UT
0.0,5660.311083757619,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,2832.936674431829,0.0,0.0,UT
0.0,3075.458509807373,0.0,0.0,UT
0.0,859.8545346423683,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,686.9084081523026,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,1702.3946936377856,0.0,0.0,UT
0.0,2906.731430760705,0.0,0.0,UT
0.0,5633.055114757407,0.0,0.0,UT
197.9734507986917,9574.468470826783,0.993662757363252,1979.7345079869165,UT
328.08666819110533,16143.788174574342,0.9951451639819024,3280.8666819110526,UT
0.0,4739.231325841803,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
0.0,0.0,0.0,0.0,UT
